1520654810.0495393, 96662
1520654810.0499992, 465128
1520654810.0500584, 465209
1520654810.050111, 465289
1520654810.0501626, 465369
1520654810.0502145, 465448
1520654810.0502658, 465527
1520654810.0503168, 465608
1520654810.0503724, 465688
1520654810.0509317, 465768
1520654810.0510013, 465848
1520654810.0510674, 465929
1520654810.0511336, 464730
1520654810.0512004, 464809
1520654810.0512667, 464888
1520654810.051333, 464969
1520654810.0513992, 465049
1520654810.0514674, 465128
1520654810.0515337, 465209
1520654810.0515995, 465289
1520654810.0516658, 465369
1520654810.0517318, 465448
1520654810.0517979, 465527
1520654810.0518687, 465608
1520654810.0519245, 465688
1520654810.05198, 465768
1520654810.052036, 465848
1520654810.0520918, 465929
1520654816.7174447, 64568
1520654816.717569, 64568
1520654816.7176657, 64568
1520654816.7177608, 64568
1520654816.717855, 64568
1520654816.7179487, 64568
1520654816.7180421, 64568
1520654816.721535, 64568
1520654816.7216573, 64568
1520654816.7217557, 64568
1520654816.721851, 64568
1520654816.7219455, 64568
1520654816.72204, 64568
1520654816.722134, 64568
1520654816.72564, 64568
1520654816.7257595, 64568
1520654816.7258568, 64568
1520654816.7259507, 64568
1520654816.726044, 64568
1520654816.7261417, 64568
1520654816.7262352, 64568
1520654816.7297719, 64568
1520654816.7298908, 64568
1520654816.729988, 64568
1520654816.7300835, 64568
1520654816.7301779, 64568
1520654816.7302718, 64568
1520654816.7303658, 64568
1520654816.7338524, 64568
1520654816.7339704, 64568
1520654816.7340677, 64568
1520654816.7341638, 64568
1520654816.7342572, 64568
1520654816.7343504, 64568
1520654816.734444, 64568
1520654816.737993, 64568
1520654816.7381246, 64568
1520654816.7382326, 64568
1520654816.738338, 64568
1520654816.7384422, 64568
1520654816.7385466, 64568
1520654816.7386508, 64568
1520654816.7421067, 64568
1520654816.7422552, 64568
1520654816.7423668, 64568
1520654816.7424786, 64568
1520654816.7425852, 64568
1520654816.742691, 64568
1520654816.7460637, 64568
1520654816.7462316, 64568
1520654816.7463408, 64568
1520654816.7464461, 64568
1520654816.7465503, 64568
1520654816.7466538, 64568
1520654816.7467566, 64568
1520654816.750212, 64568
1520654816.7503514, 64568
1520654816.75046, 64568
1520654816.750564, 64568
1520654816.7506685, 64568
1520654816.7507722, 64568
1520654816.7509584, 64568
1520654816.754331, 64568
1520654816.7544656, 64568
1520654816.7545757, 64568
1520654816.7546828, 64568
1520654816.754788, 64568
1520654816.7549748, 64568
1520654816.7550814, 64568
1520654816.7584078, 64568
1520654816.7585437, 64568
1520654816.758653, 64568
1520654816.7587597, 64568
1520654816.7589397, 64568
1520654816.7590468, 64568
1520654816.759152, 64568
1520654816.762526, 64568
1520654816.7626846, 64568
1520654816.7628872, 64568
1520654816.7630157, 64568
1520654816.7631357, 64568
1520654816.7632542, 64568
1520654816.7633727, 64568
1520654816.7666717, 64568
1520654816.7669215, 64568
1520654816.7670467, 64568
1520654816.7671676, 64568
1520654816.7672868, 64568
1520654816.767406, 64568
1520654816.767525, 64568
1520654816.7709024, 64568
1520654816.771054, 64568
1520654816.7711744, 64568
1520654816.771293, 64568
1520654816.7714105, 64568
1520654816.7715282, 64568
1520654816.7716453, 64568
1520654816.774991, 64568
1520654816.775138, 64568
1520654816.7752826, 64568
1520654816.7754016, 64568
1520654816.7755194, 64568
1520654816.775636, 64568
1520654816.7789261, 64568
1520654816.7791147, 64568
1520654816.7792394, 64568
1520654816.7793765, 64568
1520654816.7794971, 64568
1520654816.7796156, 64568
1520654816.7797337, 64568
1520654816.7829235, 64568
1520654816.7830703, 64568
1520654816.7831683, 64568
1520654816.7832634, 64568
1520654816.7833574, 64568
1520654816.7834513, 64568
1520654816.783545, 64568
1520654816.787067, 64568
1520654816.787191, 64568
1520654816.787288, 64568
1520654816.7873828, 64568
1520654816.7874796, 64568
1520654816.7875738, 64568
1520654816.7876678, 64568
1520654816.7911847, 64568
1520654816.7913074, 64568
1520654816.791405, 64568
1520654816.7914996, 64568
1520654816.7915938, 64568
1520654816.7916875, 64568
1520654816.7917812, 64568
1520654816.7952712, 64568
1520654816.7953923, 64568
1520654816.79549, 64568
1520654816.7955854, 64568
1520654816.7956805, 64568
1520654816.7957757, 64568
1520654816.79587, 64568
1520654816.7994409, 64568
1520654816.7995896, 64568
1520654816.7997122, 64568
1520654816.7998314, 64568
1520654816.7999496, 64568
1520654816.8000677, 64568
1520654816.800186, 64568
1520654816.8035553, 64568
1520654816.8037043, 64568
1520654816.8038259, 64568
1520654816.8039446, 64568
1520654816.8040624, 64568
1520654816.80418, 64568
1520654816.8042972, 64568
1520654816.807634, 64568
1520654816.8077831, 64568
1520654816.8079083, 64568
1520654816.8080287, 64568
1520654816.8081486, 64568
1520654816.8082676, 64568
1520654816.8083866, 64568
1520654816.8118308, 64568
1520654816.8119779, 64568
1520654816.812099, 64568
1520654816.812218, 64568
1520654816.8123353, 64568
1520654816.8124523, 64568
1520654816.815723, 64568
1520654816.8159115, 64568
1520654816.8160357, 64568
1520654816.816156, 64568
1520654816.8162918, 64568
1520654816.8164291, 64568
1520654816.816547, 64568
1520654816.8198612, 64568
1520654816.8200204, 64568
1520654816.8201454, 64568
1520654816.8202648, 64568
1520654816.8203828, 64568
1520654816.8205009, 64568
1520654816.8206196, 64568
1520654816.8239536, 64568
1520654816.8240871, 64568
1520654816.8241947, 64568
1520654816.8243008, 64568
1520654816.824406, 64568
1520654816.824511, 64568
1520654816.824616, 64568
1520654816.8280687, 64568
1520654816.8282027, 64568
1520654816.8283117, 64568
1520654816.8284187, 64568
1520654816.8285248, 64568
1520654816.82863, 64568
1520654816.8287354, 64568
1520654816.8321655, 64568
1520654816.832301, 64568
1520654816.8324275, 64568
1520654816.8325346, 64568
1520654816.8326404, 64568
1520654816.8327465, 64568
1520654816.8328526, 64568
1520654816.8361933, 64568
1520654816.8363254, 64568
1520654816.8364348, 64568
1520654816.8365417, 64568
1520654816.8366477, 64568
1520654816.836753, 64568
1520654816.8368604, 64568
1520654816.8404233, 64568
1520654816.8405578, 64568
1520654816.840666, 64568
1520654816.8407724, 64568
1520654816.840878, 64568
1520654816.840984, 64568
1520654816.8410895, 64568
1520654816.8444924, 64568
1520654816.8446248, 64568
1520654816.8447335, 64568
1520654816.8448398, 64568
1520654816.8449447, 64568
1520654816.84505, 64568
1520654816.8484812, 64568
1520654816.8486464, 64568
1520654816.8487554, 64568
1520654816.8488607, 64568
1520654816.848966, 64568
1520654816.84907, 64568
1520654816.8491745, 64568
1520654816.8525724, 64568
1520654816.85274, 64568
1520654816.8528492, 64568
1520654816.852955, 64568
1520654816.8530602, 64568
1520654816.853182, 64568
1520654816.853289, 64568
1520654816.8567305, 64568
1520654816.8568707, 64568
1520654816.856981, 64568
1520654816.8570883, 64568
1520654816.857195, 64568
1520654816.8573008, 64568
1520654816.857407, 64568
1520654816.8608284, 64568
1520654816.8609664, 64568
1520654816.8610775, 64568
1520654816.8611858, 64568
1520654816.861293, 64568
1520654816.8614004, 64568
1520654816.8615081, 64568
1520654816.86494, 64568
1520654816.865072, 64568
1520654816.8651795, 64568
1520654816.8652854, 64568
1520654816.86539, 64568
1520654816.8654947, 64568
1520654816.8655992, 64568
1520654816.8690553, 64568
1520654816.8691878, 64568
1520654816.8692973, 64568
1520654816.8694043, 64568
1520654816.8695102, 64568
1520654816.8696165, 64568
1520654816.8697224, 64568
1520654816.8731756, 64568
1520654816.873306, 64568
1520654816.8734138, 64568
1520654816.8735185, 64568
1520654816.8736227, 64568
1520654816.8737264, 64568
1520654816.8738308, 64568
1520654816.8772438, 64568
1520654816.8773773, 64568
1520654816.8774858, 64568
1520654816.877592, 64568
1520654816.8776982, 64568
1520654816.877803, 64568
1520654816.877908, 64568
1520654816.8813708, 64568
1520654816.881502, 64568
1520654816.8816102, 64568
1520654816.8817155, 64568
1520654816.8818197, 64568
1520654816.8819237, 64568
1520654816.8853226, 64568
1520654816.8854892, 64568
1520654816.8856013, 64568
1520654816.885709, 64568
1520654816.8858154, 64568
1520654816.8859217, 64568
1520654816.886028, 64568
1520654816.889473, 64568
1520654816.8897688, 64568
1520654816.889884, 64568
1520654816.8899918, 64568
1520654816.8900976, 64568
1520654816.8902032, 64568
1520654816.8903117, 64568
1520654816.8935935, 64568
1520654816.8937294, 64568
1520654816.8938384, 64568
1520654816.8939471, 64568
1520654816.894053, 64568
1520654816.8941586, 64568
1520654816.8942637, 64568
1520654816.8977935, 64568
1520654816.8979452, 64568
1520654816.8980682, 64568
1520654816.8981886, 64568
1520654816.8983133, 64568
1520654816.8984332, 64568
1520654816.898552, 64568
1520654816.9018118, 64568
1520654816.9019623, 64568
1520654816.9020844, 64568
1520654816.9022028, 64568
1520654816.9023206, 64568
1520654816.9024374, 64568
1520654816.9025562, 64568
1520654816.9059334, 64568
1520654816.906086, 64568
1520654816.9062114, 64568
1520654816.9063325, 64568
1520654816.906452, 64568
1520654816.9065711, 64568
1520654816.9066916, 64568
1520654816.9100502, 64568
1520654816.9102, 64568
1520654816.910328, 64568
1520654816.9104471, 64568
1520654816.910566, 64568
1520654816.9106836, 64568
