1522027873.17, 108519, 344, 347, 336
1522027873.17, 108494, 344, 346, 338
1522027873.18, 108460, 343, 345, 336
1522027873.18, 108515, 342, 343, 336
1522027873.19, 108488, 344, 345, 337
1522027873.19, 108472, 344, 346, 337
1522027873.2, 108489, 344, 346, 338
1522027873.2, 108451, 343, 348, 338
1522027873.21, 108517, 344, 348, 338
1522027873.21, 108500, 344, 346, 336
1522027873.22, 108460, 342, 345, 336
1522027873.22, 108485, 344, 346, 340
1522027873.23, 108481, 343, 345, 337
1522027873.23, 108545, 346, 346, 337
1522027873.24, 108498, 342, 346, 337
1522027873.24, 108497, 344, 346, 339
1522027873.25, 108517, 343, 347, 337
1522027873.25, 108485, 345, 346, 337
1522027873.26, 108516, 342, 346, 338
1522027873.26, 108501, 344, 346, 336
1522027873.27, 108469, 344, 348, 337
1522027873.27, 108534, 344, 347, 337
1522027873.28, 108526, 343, 346, 336
1522027873.28, 108529, 344, 346, 336
1522027873.29, 108520, 343, 346, 338
1522027873.29, 108499, 342, 346, 336
1522027873.3, 108563, 344, 346, 339
1522027873.3, 108536, 345, 345, 336
1522027873.31, 108528, 341, 345, 336
1522027873.31, 108554, 343, 347, 337
1522027873.32, 108518, 342, 346, 336
1522027873.32, 108601, 342, 347, 336
1522027873.33, 108558, 344, 343, 337
1522027873.33, 108550, 344, 346, 338
1522027873.34, 108554, 343, 346, 337
1522027873.34, 108539, 343, 345, 338
1522027873.35, 108596, 344, 347, 335
1522027873.35, 108561, 343, 347, 337
1522027873.36, 108550, 342, 345, 337
1522027873.36, 108573, 345, 346, 337
1522027873.37, 108538, 343, 346, 338
1522027873.37, 108592, 343, 347, 337
1522027873.38, 108566, 342, 346, 337
1522027873.38, 108550, 344, 360, 325
1522027873.39, 108557, 343, 347, 339
1522027873.39, 108511, 336, 347, 339
1522027873.4, 108583, 345, 345, 336
1522027873.4, 108564, 345, 346, 340
1522027873.41, 108545, 345, 346, 339
1522027873.41, 108547, 343, 345, 339
1522027873.42, 108542, 344, 344, 339
1522027873.42, 108595, 344, 344, 338
1522027873.43, 108576, 344, 346, 337
1522027873.44, 108550, 345, 348, 339
1522027873.44, 108581, 342, 345, 336
1522027873.44, 108565, 342, 344, 337
1522027873.45, 108621, 346, 347, 337
1522027873.45, 108600, 345, 345, 337
1522027873.46, 108590, 344, 346, 338
1522027873.46, 108621, 344, 345, 335
1522027873.47, 108615, 343, 346, 337
1522027873.47, 108643, 345, 345, 336
1522027873.48, 108625, 345, 345, 337
1522027873.48, 108586, 342, 344, 338
1522027873.49, 108660, 343, 345, 336
1522027873.49, 108637, 343, 348, 338
1522027873.5, 108664, 344, 346, 337
1522027873.5, 108645, 345, 345, 337
1522027873.51, 108606, 344, 344, 338
1522027873.51, 108668, 342, 346, 338
1522027873.52, 108660, 345, 345, 340
1522027873.53, 108681, 343, 346, 336
1522027873.53, 108673, 343, 346, 337
1522027873.53, 108647, 344, 346, 337
1522027873.54, 108711, 343, 346, 337
1522027873.54, 108716, 341, 346, 337
1522027873.55, 108688, 344, 344, 338
1522027873.55, 108719, 342, 344, 337
1522027873.56, 108705, 345, 347, 337
1522027873.56, 108769, 343, 346, 337
1522027873.57, 108770, 330, 349, 338
1522027873.57, 108788, 343, 345, 337
1522027873.58, 108793, 344, 346, 338
1522027873.58, 108747, 346, 345, 338
1522027873.59, 108819, 344, 344, 338
1522027873.59, 108790, 344, 346, 339
1522027873.6, 108795, 342, 346, 337
1522027873.6, 108816, 342, 346, 337
1522027873.61, 108777, 345, 344, 334
1522027873.61, 108859, 343, 347, 337
1522027873.62, 108812, 344, 345, 336
1522027873.62, 108817, 343, 344, 339
1522027873.63, 108848, 343, 345, 337
1522027873.63, 108817, 344, 346, 337
1522027873.64, 108876, 343, 346, 338
1522027873.64, 108873, 344, 344, 337
1522027873.65, 108859, 344, 345, 338
1522027873.65, 108880, 343, 346, 338
1522027873.66, 108858, 343, 345, 336
1522027873.66, 108906, 343, 344, 336
1522027873.67, 108890, 341, 347, 336
1522027873.67, 108866, 343, 346, 338
1522027873.68, 108895, 342, 345, 337
1522027873.68, 108886, 344, 346, 337
1522027873.69, 108930, 342, 344, 338
1522027873.69, 108902, 343, 345, 338
1522027873.7, 108899, 344, 345, 340
1522027873.7, 108943, 343, 345, 339
1522027873.71, 108918, 343, 345, 338
1522027873.71, 108959, 344, 345, 336
1522027873.72, 108946, 343, 345, 337
1522027873.72, 108929, 345, 345, 337
1522027873.73, 108957, 344, 345, 336
1522027873.73, 108945, 345, 344, 336
1522027873.74, 108983, 342, 344, 338
1522027873.74, 108991, 344, 344, 339
1522027873.75, 108972, 343, 344, 337
1522027873.75, 108998, 343, 345, 337
1522027873.76, 108978, 343, 344, 336
1522027873.76, 109016, 344, 346, 336
1522027873.77, 109000, 346, 345, 338
1522027873.78, 108962, 343, 345, 340
1522027873.78, 109033, 345, 345, 337
1522027873.78, 109012, 342, 345, 338
1522027873.79, 109050, 343, 344, 337
1522027873.79, 109015, 345, 344, 336
1522027873.8, 108979, 343, 344, 337
1522027873.8, 109037, 343, 344, 336
1522027873.81, 108993, 343, 347, 337
1522027873.81, 108988, 345, 345, 338
1522027873.82, 108966, 342, 344, 338
1522027873.82, 108914, 342, 346, 338
1522027873.83, 108923, 343, 345, 339
1522027873.83, 108866, 342, 344, 338
1522027873.84, 108870, 342, 343, 337
1522027873.84, 108830, 341, 346, 337
1522027873.85, 108755, 342, 344, 339
1522027873.85, 108791, 344, 345, 337
1522027873.86, 108727, 344, 349, 340
1522027873.87, 108729, 344, 344, 339
1522027873.87, 108678, 344, 344, 337
1522027873.87, 108601, 343, 344, 338
1522027873.88, 108641, 343, 345, 337
1522027873.88, 108590, 344, 345, 337
1522027873.89, 108600, 344, 344, 338
1522027873.89, 108561, 340, 343, 337
1522027873.9, 108518, 343, 346, 338
1522027873.9, 108568, 344, 345, 337
1522027873.91, 108531, 344, 347, 339
1522027873.91, 108513, 345, 343, 336
1522027873.92, 108518, 343, 345, 336
1522027873.92, 108497, 342, 345, 336
1522027873.93, 108538, 343, 345, 336
1522027873.93, 108525, 346, 344, 337
1522027873.94, 108515, 343, 344, 336
1522027873.94, 108540, 344, 345, 337
1522027873.95, 108486, 344, 344, 336
1522027873.96, 108547, 344, 346, 337
1522027873.96, 108526, 344, 344, 340
1522027873.96, 108510, 345, 345, 337
1522027873.97, 108550, 345, 346, 337
1522027873.97, 108520, 343, 345, 339
1522027873.98, 108543, 343, 346, 338
1522027873.98, 108540, 344, 346, 337
1522027873.99, 108481, 344, 346, 338
1522027873.99, 108557, 344, 346, 336
1522027874.0, 108529, 342, 345, 336
1522027874.0, 108577, 342, 344, 338
1522027874.01, 108528, 342, 344, 338
1522027874.01, 108507, 345, 346, 339
1522027874.02, 108557, 343, 344, 336
1522027874.02, 108539, 344, 345, 338
1522027874.03, 108548, 342, 344, 338
1522027874.03, 108547, 342, 343, 335
1522027874.04, 108526, 343, 343, 337
1522027874.05, 108563, 344, 344, 338
1522027874.05, 108557, 342, 343, 338
1522027874.05, 108562, 344, 344, 337
1522027874.06, 108565, 344, 349, 335
1522027874.07, 108526, 343, 343, 338
1522027874.07, 108579, 344, 346, 337
1522027874.07, 108560, 342, 345, 337
1522027874.08, 108578, 343, 344, 337
1522027874.08, 108567, 343, 344, 338
1522027874.09, 108527, 342, 343, 335
1522027874.09, 108579, 344, 343, 337
1522027874.1, 108558, 343, 345, 338
1522027874.1, 108561, 343, 344, 337
1522027874.11, 108556, 342, 343, 336
1522027874.12, 108500, 344, 345, 339
1522027874.12, 108563, 343, 344, 336
1522027874.12, 108535, 344, 345, 337
1522027874.13, 108543, 344, 344, 336
1522027874.13, 108528, 342, 344, 339
1522027874.14, 108498, 343, 344, 338
1522027874.14, 108540, 344, 346, 338
1522027874.15, 108511, 343, 344, 339
1522027874.15, 108527, 343, 344, 337
1522027874.16, 108513, 343, 343, 337
1522027874.16, 108496, 342, 345, 338
1522027874.17, 108557, 345, 343, 336
1522027874.17, 108532, 343, 344, 339
1522027874.18, 108548, 340, 344, 337
1522027874.19, 108545, 342, 346, 337
1522027874.19, 108519, 342, 344, 338
1522027874.19, 108577, 343, 345, 338
1522027874.2, 108580, 342, 343, 336
1522027874.21, 108541, 344, 344, 338
1522027874.21, 108568, 341, 341, 333
1522027874.21, 108554, 343, 343, 339
1522027874.22, 108608, 342, 344, 337
1522027874.22, 108555, 343, 343, 337
1522027874.23, 108555, 343, 343, 338
1522027874.23, 108586, 343, 346, 337
1522027874.24, 108576, 343, 343, 336
1522027874.24, 108627, 343, 343, 336
1522027874.25, 108599, 342, 345, 337
1522027874.26, 108590, 342, 343, 338
1522027874.26, 108642, 342, 345, 337
1522027874.26, 108631, 343, 343, 336
1522027874.27, 108658, 344, 342, 336
1522027874.28, 108646, 341, 342, 337
1522027874.28, 108620, 342, 342, 338
1522027874.28, 108666, 343, 344, 337
1522027874.29, 108663, 343, 343, 338
1522027874.3, 108690, 340, 343, 335
1522027874.3, 108696, 341, 342, 338
1522027874.3, 108664, 342, 345, 337
1522027874.31, 108729, 344, 343, 338
1522027874.31, 108695, 342, 341, 337
1522027874.32, 108715, 343, 344, 338
1522027874.32, 108705, 343, 342, 338
1522027874.33, 108701, 342, 343, 337
1522027874.33, 108759, 341, 342, 338
1522027874.34, 108733, 342, 344, 338
1522027874.34, 108741, 342, 343, 338
1522027874.35, 108734, 343, 344, 336
1522027874.35, 108738, 343, 342, 336
1522027874.36, 108780, 343, 346, 336
1522027874.37, 108771, 342, 343, 337
1522027874.37, 108739, 343, 344, 337
1522027874.37, 108776, 340, 343, 338
1522027874.38, 108785, 340, 345, 337
1522027874.39, 108828, 341, 342, 336
1522027874.39, 108791, 341, 343, 337
1522027874.39, 108775, 343, 344, 339
1522027874.4, 108816, 342, 343, 338
1522027874.4, 108797, 342, 343, 337
1522027874.41, 108831, 340, 343, 336
1522027874.41, 108820, 342, 344, 338
1522027874.42, 108814, 342, 341, 338
1522027874.42, 108850, 343, 343, 338
1522027874.43, 108826, 342, 342, 337
1522027874.44, 108877, 343, 344, 337
1522027874.44, 108846, 344, 341, 339
1522027874.44, 108835, 342, 342, 338
1522027874.45, 108903, 343, 342, 338
1522027874.45, 108880, 340, 343, 336
1522027874.46, 108910, 346, 340, 337
1522027874.46, 108915, 343, 344, 336
1522027874.47, 108873, 342, 341, 336
1522027874.48, 108939, 340, 345, 339
1522027874.48, 108920, 342, 344, 336
1522027874.48, 108942, 342, 341, 337
1522027874.49, 108933, 341, 343, 334
1522027874.49, 108931, 343, 344, 337
1522027874.5, 108955, 341, 345, 337
1522027874.5, 108952, 342, 343, 337
1522027874.51, 108942, 341, 343, 338
1522027874.51, 108982, 342, 343, 339
1522027874.52, 108928, 343, 342, 337
1522027874.53, 108992, 341, 342, 336
1522027874.53, 108930, 342, 342, 337
1522027874.53, 108893, 339, 344, 338
1522027874.54, 108910, 342, 341, 337
1522027874.55, 108877, 341, 342, 338
1522027874.55, 108876, 343, 345, 338
1522027874.55, 108822, 342, 342, 337
1522027874.56, 108762, 342, 343, 338
1522027874.57, 108766, 342, 343, 339
