1522103314.66, 635
1522103314.66, 105582, 367, 360, 339
1522103314.66, 2, 362, 338
1522103314.66, 105526, 367, 359, 338
1522103314.67, 105491, 359, 359, 340
1522103314.67, 105575, 368, 359, 339
1522103314.67, 105534, 367, 359, 335
1522103314.67, 105582, 367, 360, 339
1522103314.67, 2, 362, 338
1522103314.67, 105526, 367, 359, 338
1522103314.67, 105491, 359, 359, 340
1522103314.67, 105575, 368, 359, 339
1522103314.67, 105534, 367, 359, 335
1522103314.67, 105582, 367, 360, 339
1522103316.22, 58377, 368, 360, 338
1522103316.23, 74672, 368, 360, 338
1522103316.24, 91204, 368, 360, 338
1522103316.24, 105665, 367, 360, 338
1522103316.24, 105281, 368, 360, 342
1522103316.25, 105269, 368, 359, 338
1522103316.25, 105247, 368, 359, 339
1522103316.26, 105306, 368, 360, 338
1522103316.26, 105304, 368, 360, 338
1522103316.27, 105338, 369, 359, 338
1522103316.28, 105336, 369, 359, 338
1522103316.28, 105304, 371, 361, 338
1522103316.29, 105374, 368, 360, 337
1522103316.29, 105361, 368, 357, 338
1522103316.3, 105367, 367, 360, 338
1522103316.3, 105382, 368, 360, 335
1522103316.31, 105361, 368, 360, 338
1522103316.31, 105412, 368, 362, 338
1522103316.31, 105402, 369, 360, 338
1522103316.32, 105399, 368, 360, 338
1522103316.33, 105421, 368, 360, 337
1522103316.33, 105400, 368, 360, 337
1522103316.33, 105440, 372, 359, 339
1522103316.34, 105422, 367, 359, 338
1522103316.35, 105419, 368, 361, 338
1522103316.35, 105431, 370, 361, 336
1522103316.35, 105408, 367, 361, 339
1522103316.36, 105433, 368, 360, 337
1522103316.36, 105444, 369, 360, 338
1522103316.37, 105381, 368, 360, 339
1522103316.38, 105421, 369, 361, 338
1522103316.38, 105386, 368, 361, 338
1522103316.39, 105391, 368, 361, 337
1522103316.39, 105348, 369, 362, 339
1522103316.4, 105276, 368, 362, 338
1522103316.4, 105296, 368, 361, 338
1522103316.4, 105235, 369, 363, 339
1522103316.41, 105193, 369, 361, 338
1522103316.42, 105132, 368, 360, 328
1522103316.42, 105047, 368, 360, 336
