1520814705.694675, 107248, 341, 337, 340
1520814705.698867, 109185, 341, 337, 341
1520814705.703979, 109169, 341, 336, 340
1520814705.710925, 109170, 341, 337, 341
1520814705.715377, 109190, 341, 337, 340
1520814705.719793, 109187, 341, 336, 340
1520814705.72338, 109167, 341, 336, 340
1520814705.731465, 109223, 341, 336, 341
1520814705.735583, 109193, 341, 336, 340
1520814705.739993, 109224, 341, 336, 341
1520814705.743696, 109207, 341, 336, 340
1520814705.751856, 109267, 341, 336, 340
1520814705.756265, 109263, 341, 336, 340
1520814705.760087, 109255, 341, 336, 340
1520814705.764319, 109247, 341, 336, 341
1520814705.768519, 109294, 341, 336, 340
1520814705.776325, 109285, 340, 336, 340
1520814705.780648, 109261, 341, 336, 340
1520814705.785011, 109267, 340, 336, 341
1520814705.789621, 109280, 340, 336, 340
1520814705.79295, 109243, 341, 336, 340
1520814705.801148, 109203, 341, 336, 341
1520814705.806126, 109257, 341, 336, 341
1520814705.809365, 109227, 340, 336, 340
1520814705.813322, 109225, 341, 336, 340
1520814705.817766, 109189, 341, 336, 340
1520814705.825595, 109230, 341, 336, 340
1520814705.830009, 109214, 341, 336, 341
1520814705.834113, 109168, 341, 336, 339
1520814705.841874, 109139, 341, 336, 341
1520814705.846262, 109182, 340, 336, 340
1520814705.85062, 109165, 341, 336, 340
1520814705.854649, 109138, 340, 336, 340
1520814705.862277, 109133, 341, 336, 340
1520814705.866667, 109167, 341, 336, 340
1520814705.871229, 109135, 340, 336, 340
1520814705.874841, 109142, 341, 336, 340
1520814705.878906, 109182, 340, 336, 341
1520814705.886878, 109200, 340, 336, 340
1520814705.891024, 109178, 340, 336, 340
1520814705.895124, 109168, 340, 336, 340
1520814705.899625, 109210, 340, 336, 341
1520814705.903757, 109215, 341, 336, 340
1520814705.911414, 109217, 340, 336, 340
1520814705.915794, 109188, 340, 336, 340
1520814705.920272, 109262, 341, 336, 341
1520814705.924031, 109244, 340, 335, 340
1520814705.928475, 109227, 340, 336, 340
1520814705.936597, 109227, 341, 336, 340
1520814705.940368, 109256, 340, 335, 340
1520814705.944811, 109226, 340, 336, 340
1520814705.948495, 109228, 340, 336, 340
1520814705.956627, 109259, 340, 336, 341
1520814705.96092, 109286, 340, 336, 340
1520814705.965129, 109250, 340, 335, 340
1520814705.96902, 109214, 340, 335, 340
1520814705.977241, 109267, 340, 335, 340
1520814705.981363, 109258, 340, 335, 340
1520814705.985594, 109246, 340, 335, 340
1520814705.990247, 109218, 340, 336, 340
1520814705.993626, 109261, 340, 336, 340
1520814706.001776, 109244, 340, 335, 340
1520814706.006318, 109234, 340, 335, 340
1520814706.010086, 109222, 340, 335, 341
1520814706.014318, 109274, 340, 335, 340
1520814706.018453, 109226, 340, 335, 340
1520814706.026098, 109221, 340, 335, 340
1520814706.030718, 109225, 339, 335, 341
1520814706.034694, 109275, 340, 335, 340
1520814706.038632, 109247, 339, 335, 340
1520814706.043114, 109234, 340, 335, 341
1520814706.051265, 109273, 340, 335, 341
1520814706.056263, 109268, 340, 335, 341
1520814706.059194, 109272, 339, 335, 340
1520814706.063539, 109246, 340, 335, 340
1520814706.071949, 109315, 340, 335, 340
1520814706.075434, 109283, 339, 335, 341
1520814706.0797, 109300, 340, 336, 341
1520814706.084009, 109282, 340, 335, 340
1520814706.091816, 109330, 339, 335, 340
1520814706.096187, 109320, 340, 335, 340
1520814706.100274, 109297, 340, 335, 339
1520814706.104511, 109334, 340, 335, 340
1520814706.108477, 109345, 340, 334, 340
1520814706.116371, 109317, 340, 335, 340
1520814706.120474, 109274, 340, 335, 341
1520814706.124756, 109334, 340, 335, 340
1520814706.12874, 109310, 340, 335, 340
1520814706.132804, 109291, 340, 335, 339
