1520807248.085605, 110820, 344, 339, 339
1520807248.093314, 110794, 345, 339, 339
1520807248.097627, 110837, 344, 338, 339
1520807248.102049, 110846, 344, 339, 338
1520807248.106423, 110830, 345, 339, 338
1520807248.110187, 110804, 345, 339, 337
1520807248.118271, 110873, 345, 339, 339
1520807248.122621, 110850, 345, 338, 338
1520807248.126335, 110854, 344, 339, 338
1520807248.134469, 110842, 345, 339, 338
1520807248.138537, 110887, 344, 338, 338
1520807248.143029, 110858, 344, 339, 338
1520807248.146781, 110835, 345, 338, 338
1520807248.151154, 110861, 345, 338, 339
1520807248.158907, 110901, 345, 338, 339
1520807248.163311, 110867, 345, 339, 337
1520807248.167436, 110848, 344, 338, 338
1520807248.171551, 110898, 344, 339, 339
1520807248.176152, 110905, 345, 339, 338
1520807248.183565, 110888, 345, 339, 338
1520807248.18765, 110844, 345, 338, 338
1520807248.192096, 110910, 345, 339, 338
1520807248.196139, 110893, 345, 339, 338
1520807248.200423, 110896, 344, 339, 338
1520807248.208107, 110873, 345, 339, 338
1520807248.212835, 110933, 345, 339, 338
1520807248.216535, 110890, 345, 339, 338
1520807248.220702, 110893, 346, 339, 338
1520807248.228817, 110877, 345, 339, 339
1520807248.232955, 110935, 345, 339, 338
1520807248.237168, 110906, 345, 339, 338
1520807248.242094, 110883, 345, 339, 337
1520807248.249398, 110892, 345, 339, 339
1520807248.253413, 110929, 345, 339, 337
1520807248.25752, 110919, 345, 339, 338
1520807248.261767, 110881, 345, 338, 339
1520807248.269714, 110919, 345, 339, 339
1520807248.274231, 110935, 346, 339, 338
1520807248.277707, 110908, 345, 339, 338
1520807248.282145, 110883, 346, 339, 339
1520807248.286337, 110922, 344, 339, 338
1520807248.293961, 110899, 345, 339, 338
1520807248.298377, 110894, 345, 339, 338
1520807248.302687, 110881, 345, 339, 338
1520807248.306855, 110922, 345, 339, 338
1520807248.310587, 110913, 345, 339, 338
1520807248.31876, 110897, 345, 339, 338
1520807248.323839, 110896, 345, 339, 338
1520807248.327092, 110923, 345, 339, 338
1520807248.331363, 110919, 345, 339, 338
1520807248.335503, 110877, 346, 339, 338
1520807248.343308, 110944, 345, 338, 338
1520807248.347754, 110918, 345, 339, 338
1520807248.351871, 110921, 345, 339, 338
1520807248.356321, 110909, 344, 339, 338
1520807248.364045, 110936, 345, 339, 338
1520807248.367944, 110933, 345, 339, 338
1520807248.372289, 110915, 345, 339, 339
1520807248.376437, 110910, 345, 339, 338
1520807248.384457, 110944, 345, 339, 338
1520807248.388435, 110954, 345, 339, 338
1520807248.392651, 110921, 345, 339, 338
1520807248.397117, 110899, 345, 338, 339
1520807248.400937, 110930, 346, 338, 338
1520807248.408678, 110930, 345, 339, 338
1520807248.413068, 110917, 345, 339, 338
1520807248.417411, 110933, 345, 339, 338
1520807248.421883, 110950, 345, 339, 338
1520807248.42535, 110940, 346, 338, 338
1520807248.433286, 110905, 346, 339, 338
1520807248.43768, 110941, 345, 340, 338
1520807248.442089, 110944, 345, 339, 338
1520807248.445848, 110938, 345, 339, 338
1520807248.453957, 110924, 345, 340, 339
1520807248.45888, 110963, 345, 339, 338
1520807248.462424, 110943, 346, 340, 338
1520807248.466236, 110919, 345, 339, 339
1520807248.474306, 110938, 345, 339, 338
1520807248.478625, 110967, 345, 339, 338
1520807248.482642, 110955, 345, 340, 338
1520807248.486998, 110944, 346, 340, 338
1520807248.491285, 110964, 345, 340, 339
1520807248.498925, 110971, 345, 339, 338
1520807248.503166, 110957, 345, 339, 338
